Date,Open,High,Low,Close,Adj Close,Volume
2021-05-03,82.58000183105469,82.76000213623047,80.44999694824219,81.19999694824219,81.19999694824219,1432800.0
2021-05-04,80.5,80.56999969482422,78.58000183105469,79.93000030517578,79.93000030517578,1345200.0
2021-05-05,80.76000213623047,81.91000366210938,79.91000366210938,81.11000061035156,81.11000061035156,1622300.0
2021-05-06,79.01000213623047,79.68000030517578,75.0999984741211,75.91999816894531,75.91999816894531,3160800.0
2021-05-07,76.41000366210938,79.44000244140625,76.41000366210938,79.33000183105469,79.33000183105469,1904500.0
2021-05-10,78.79000091552734,79.16000366210938,77.41999816894531,77.73999786376953,77.73999786376953,1347000.0
2021-05-11,75.45999908447266,77.11000061035156,75.16000366210938,76.47000122070312,76.47000122070312,1712400.0
2021-05-12,75.18000030517578,76.19000244140625,73.79000091552734,73.83999633789062,73.83999633789062,1584800.0
2021-05-13,73.9800033569336,75.2699966430664,73.41999816894531,74.29000091552734,74.29000091552734,1470200.0
2021-05-14,75.0,76.69000244140625,74.58999633789062,76.30999755859375,76.30999755859375,1489800.0
2021-05-17,75.9000015258789,76.95999908447266,75.5999984741211,76.2300033569336,76.2300033569336,1027700.0
2021-05-18,76.30999755859375,76.62999725341797,75.43000030517578,75.45999908447266,75.45999908447266,1388100.0
2021-05-19,73.91999816894531,74.9800033569336,73.54000091552734,74.7699966430664,74.7699966430664,1347700.0
2021-05-20,74.95999908447266,77.06999969482422,74.83000183105469,76.76000213623047,76.76000213623047,1072800.0
2021-05-21,77.16999816894531,78.12999725341797,76.52999877929688,76.72000122070312,76.72000122070312,1492100.0
2021-05-24,77.22000122070312,78.31999969482422,76.9800033569336,77.94000244140625,77.94000244140625,846400.0
2021-05-25,77.91000366210938,78.87000274658203,77.87999725341797,78.29000091552734,78.29000091552734,1367100.0
2021-05-26,78.27999877929688,79.08999633789062,78.0199966430664,78.16000366210938,78.16000366210938,1127000.0
2021-05-27,78.62999725341797,78.62999725341797,77.52999877929688,78.11000061035156,78.11000061035156,2493400.0
2021-05-28,78.77999877929688,78.8499984741211,77.30999755859375,77.79000091552734,77.79000091552734,1319400.0
2021-06-01,79.0,80.55000305175781,78.23999786376953,78.43000030517578,78.43000030517578,1414000.0
2021-06-02,78.41999816894531,79.04000091552734,77.75,78.43000030517578,78.43000030517578,1251200.0
2021-06-03,77.58999633789062,78.26000213623047,77.0,77.8499984741211,77.8499984741211,1167100.0
2021-06-04,78.12999725341797,80.06999969482422,78.05999755859375,79.81999969482422,79.81999969482422,1208800.0
2021-06-07,79.55999755859375,79.91000366210938,77.98999786376953,78.22000122070312,78.22000122070312,1291400.0
2021-06-08,78.88999938964844,79.06999969482422,77.80999755859375,78.37999725341797,78.37999725341797,1678200.0
2021-06-09,78.9000015258789,78.9000015258789,78.12000274658203,78.16000366210938,78.16000366210938,679300.0
2021-06-10,78.27999877929688,78.93000030517578,77.45999908447266,78.76000213623047,78.76000213623047,705900.0
2021-06-11,79.3499984741211,79.61000061035156,78.36000061035156,78.61000061035156,78.61000061035156,1071900.0
2021-06-14,78.94000244140625,79.31999969482422,77.94000244140625,78.79000091552734,78.79000091552734,1200000.0
2021-06-15,78.80999755859375,78.80999755859375,77.8499984741211,78.19000244140625,78.19000244140625,826700.0
2021-06-16,78.29000091552734,78.88999938964844,77.5199966430664,78.2699966430664,78.2699966430664,819400.0
2021-06-17,78.12000274658203,78.66999816894531,77.29000091552734,78.19999694824219,78.19999694824219,754100.0
2021-06-18,78.08999633789062,78.5999984741211,76.81999969482422,77.87000274658203,77.87000274658203,2859500.0
2021-06-21,78.05000305175781,79.47000122070312,77.29000091552734,78.95999908447266,78.95999908447266,1143400.0
2021-06-22,78.75,79.55000305175781,78.36000061035156,79.4000015258789,79.4000015258789,680300.0
2021-06-23,79.37999725341797,79.8499984741211,79.04000091552734,79.23999786376953,79.23999786376953,779800.0
2021-06-24,79.77999877929688,80.54000091552734,79.29000091552734,80.48999786376953,80.48999786376953,839600.0
2021-06-25,80.97000122070312,81.41999816894531,80.58000183105469,81.05000305175781,81.05000305175781,2549200.0
2021-06-28,81.3499984741211,81.66999816894531,80.91000366210938,81.66000366210938,81.66000366210938,786400.0
2021-06-29,81.87999725341797,83.0,81.69999694824219,82.7300033569336,82.7300033569336,966700.0
2021-06-30,82.69999694824219,82.87999725341797,81.52999877929688,81.83000183105469,81.83000183105469,952300.0
2021-07-01,81.80000305175781,82.47000122070312,81.61000061035156,82.44999694824219,82.44999694824219,669400.0
2021-07-02,82.98999786376953,82.98999786376953,82.13999938964844,82.56999969482422,82.56999969482422,569700.0
2021-07-06,82.54000091552734,82.80000305175781,82.18000030517578,82.7300033569336,82.7300033569336,1004300.0
2021-07-07,82.61000061035156,83.38999938964844,81.68000030517578,82.91000366210938,82.91000366210938,610100.0
2021-07-08,81.58999633789062,82.41999816894531,80.3499984741211,81.48999786376953,81.48999786376953,700400.0
2021-07-09,82.19999694824219,83.58000183105469,81.72000122070312,83.26000213623047,83.26000213623047,1002000.0
2021-07-12,83.55999755859375,84.22000122070312,83.31999969482422,84.05000305175781,84.05000305175781,742700.0
